subject_name,absolute_course_url,course_name
Computer Science,https://www.class-central.com/course/edx-arduino-programming-from-novice-to-ninja-11409,"Arduino Programming, from novice to ninja"
Computer Science,https://www.class-central.com/course/edx-ap-computer-science-a-java-programming-loops-and-data-structures-7212,AP Computer Science A: Java Programming Loops and Data Structures
Computer Science,https://www.class-central.com/course/opensap-informatik-fur-einsteiger-11869,Informatik für Einsteiger
Computer Science,https://www.class-central.com/course/openhpi-mainframe-crucial-role-in-modern-enterprise-computing-11586,Mainframe - Crucial Role in Modern Enterprise Computing
Computer Science,https://www.class-central.com/course/futurelearn-object-oriented-programming-in-python-create-your-own-adventure-game-8884,Object-oriented Programming in Python: Create Your Own Adventure Game
Computer Science,https://www.class-central.com/course/edx-paradigms-of-computer-programming-abstraction-and-concurrency-2630,Paradigms of Computer Programming – Abstraction and Concurrency
Computer Science,https://www.class-central.com/course/openhpi-enterprise-computing-9972,Enterprise Computing
Computer Science,https://www.class-central.com/course/france-universite-numerique-protection-de-la-vie-privee-dans-le-monde-numerique-11019,Protection de la vie privée dans le monde numérique
Computer Science,https://www.class-central.com/course/edx-using-gpus-to-scale-and-speed-up-deep-learning-11735,Using GPUs to Scale and Speed-up Deep Learning
Computer Science,https://www.class-central.com/course/futurelearn-internet-of-things-for-active-aging-6528,Internet of Things for Active Aging
Computer Science,https://www.class-central.com/course/edx-computer-system-design-advanced-concepts-of-modern-microprocessors-7046,Computer System Design: Advanced Concepts of Modern Microprocessors
Computer Science,https://www.class-central.com/course/edx-cybersecurity-and-privacy-in-the-iot-9754,Cybersecurity and Privacy in the IoT
Computer Science,https://www.class-central.com/course/edx-applied-deep-learning-capstone-project-11736,Applied Deep Learning Capstone Project
Computer Science,https://www.class-central.com/course/edx-introduction-to-java-programming-fundamental-data-structures-and-algorithms-7454,Introduction to Java Programming: Fundamental Data Structures and Algorithms
Computer Science,https://www.class-central.com/course/coursera-natural-language-processing-836,Natural Language Processing
Computer Science,https://www.class-central.com/course/edx-cloud-computing-security-8164,Cloud Computing Security
Computer Science,https://www.class-central.com/course/edx-software-testing-management-8171,Software Testing Management
Computer Science,https://www.class-central.com/course/edx-cloud-computing-management-8172,Cloud Computing Management
Computer Science,https://www.class-central.com/course/edx-cybersecurity-capstone-7873,Cybersecurity Capstone
Computer Science,https://www.class-central.com/course/edx-sensor-fusion-and-non-linear-filtering-for-automotive-systems-10300,Sensor Fusion and Non-linear Filtering for Automotive Systems
Computer Science,https://www.class-central.com/course/edx-ap-computer-science-a-java-programming-classes-and-objects-7211,AP Computer Science A: Java Programming Classes and Objects
Computer Science,https://www.class-central.com/course/france-universite-numerique-programmer-un-objet-avec-arduino-session-4-10887,Programmer un objet avec Arduino - session 4
Computer Science,https://www.class-central.com/course/edx-iot-capstone-project-9755,IoT Capstone Project
Computer Science,https://www.class-central.com/course/edx-ap-computer-science-a-java-programming-polymorphism-and-advanced-data-structures-7219,AP Computer Science A: Java Programming Polymorphism and Advanced Data Structures
Computer Science,https://www.class-central.com/course/edx-multi-object-tracking-for-automotive-systems-10303,Multi-Object Tracking for Automotive Systems
Computer Science,https://www.class-central.com/course/france-universite-numerique-fabriquer-un-objet-connecte-session-4-10892,Fabriquer un objet connecté - session 4
Computer Science,https://www.class-central.com/course/edx-decision-making-for-autonomous-systems-10305,Decision-Making for Autonomous Systems
Computer Science,https://www.class-central.com/course/edx-fintech-ethics-and-risks-11392,FinTech Ethics and Risks
Computer Science,https://www.class-central.com/course/edx-blockchain-and-fintech-basics-applications-and-limitations-11393,"Blockchain and FinTech: Basics, Applications, and Limitations"
Computer Science,https://www.class-central.com/course/edx-strategic-and-transformational-it-11674,Strategic and Transformational IT
Computer Science,https://www.class-central.com/course/edx-machine-learning-with-python-from-linear-models-to-deep-learning-11483,Machine Learning with Python: from Linear Models to Deep Learning
Computer Science,https://www.class-central.com/course/coursera-getting-started-agile-meets-design-thinking-5502,Getting Started: Agile Meets Design Thinking
Computer Science,https://www.class-central.com/course/coursera-internet-of-things-capstone-build-a-mobile-surveillance-system-5124,Internet of Things Capstone: Build a Mobile Surveillance System
Computer Science,https://www.class-central.com/course/edx-from-graph-to-knowledge-graph-algorithms-theory-and-applications-11804,"From Graph to Knowledge Graph - Algorithms, Theory and Applications"
Computer Science,https://www.class-central.com/course/coursera-cryptography-ii-425,Cryptography II
Computer Science,https://www.class-central.com/course/federica-laboratorio-di-programmazione-strumenti-e-programmi-10700,Laboratorio di Programmazione: strumenti e programmi
Computer Science,https://www.class-central.com/course/coursera-convolutional-neural-networks-9057,Convolutional Neural Networks
Computer Science,https://www.class-central.com/course/coursera-mathematics-for-machine-learning-multivariate-calculus-10452,Mathematics for Machine Learning: Multivariate Calculus
Computer Science,https://www.class-central.com/course/edx-natural-language-processing-and-language-understanding-in-educational-research-9136,Natural Language Processing and Language Understanding in Educational Research
Computer Science,https://www.class-central.com/course/coursera-mathematics-for-machine-learning-linear-algebra-10453,Mathematics for Machine Learning: Linear Algebra
Computer Science,https://www.class-central.com/course/coursera-emerging-technologies-capstone-5154,Emerging Technologies Capstone 
Computer Science,https://www.class-central.com/course/coursera-launching-into-machine-learning--12016,Launching into Machine Learning 日本語版
Computer Science,https://www.class-central.com/course/coursera-how-google-does-machine-learning--12019,How Google does Machine Learning 日本語版
Computer Science,https://www.class-central.com/course/coursera-regression-modeling-in-practice-4351,Regression Modeling in Practice
Computer Science,https://www.class-central.com/course/edx-lfs151-x-introduction-to-cloud-infrastructure-technologies-6000,LFS151.x: Introduction to Cloud Infrastructure Technologies
Computer Science,https://www.class-central.com/course/edx--computational-geometry-5434,计算几何 | Computational Geometry
Computer Science,https://www.class-central.com/course/canvas-network-basics-of-ict-10613,Basics of ICT
Computer Science,https://www.class-central.com/course/polimi-open-knowledge-coding-il-linguaggio-nascosto-delle-cose-4980,Coding - il linguaggio nascosto delle cose
Computer Science,https://www.class-central.com/course/edx-foundations-of-data-science-prediction-and-machine-learning-10320,Foundations of Data Science: Prediction and Machine Learning
Computer Science,https://www.class-central.com/course/nptel-problem-solving-through-programming-in-c-10090,Problem solving through Programming In C
Computer Science,https://www.class-central.com/course/nptel-artificial-intelligence-search-methods-for-problem-solving-3992,Artificial Intelligence: Search Methods for Problem Solving
Computer Science,https://www.class-central.com/course/nptel-introduction-to-internet-of-things-10093,Introduction to Internet of Things
Computer Science,https://www.class-central.com/course/nptel-cloud-computing-10027,Cloud Computing
Computer Science,https://www.class-central.com/course/france-universite-numerique-programmer-en-c-10954,Programmer en C
Computer Science,https://www.class-central.com/course/coursera-computer-vision-the-fundamentals-322,Computer Vision: The Fundamentals
Computer Science,https://www.class-central.com/course/an-introduction-to-computer-networks-471,An Introduction to Computer Networks
Computer Science,https://www.class-central.com/course/edx-6-00x-introduction-to-computer-science-and-programming-446,6.00x: Introduction to Computer Science and Programming
Computer Science,https://www.class-central.com/course/coursera-natural-language-processing-307,Natural Language Processing
Computer Science,https://www.class-central.com/course/coursera-pattern-oriented-software-architectures-for-concurrent-and-networked-software-2039,Pattern-Oriented Software Architectures for Concurrent and Networked Software
Computer Science,https://www.class-central.com/course/miriada-x-software-libre-y-conocimiento-en-abierto-1082,Software libre y conocimiento en abierto
Computer Science,https://www.class-central.com/course/novoed-graph-partitioning-and-expanders-762,Graph Partitioning and Expanders
Computer Science,https://www.class-central.com/course/coursera-startup-engineering-626,Startup Engineering
Computer Science,https://www.class-central.com/course/coursera-introduction-to-systematic-program-design-part-1-845,Introduction to Systematic Program Design - Part 1
Computer Science,https://www.class-central.com/course/canvas-network-arithmetique-en-route-pour-la-cryptographie-1222,Arithmétique: en route pour la cryptographie
Computer Science,https://www.class-central.com/course/coursera--data-structures-and-algorithms-1267,数据结构与算法  Data Structures and Algorithms
Computer Science,https://www.class-central.com/course/rwaq---------1459,كيف تفكر الآلات - مقدمة في تقنيات الحوسبة
Computer Science,https://www.class-central.com/course/introduction-to-grid-computing-1532,Introduction to Grid Computing
Computer Science,https://www.class-central.com/course/coursera-computer-networks-824,Computer Networks
Computer Science,https://www.class-central.com/course/coursera-discrete-inference-and-learning-in-artificial-vision-1311,Discrete Inference and Learning in Artificial Vision
Computer Science,https://www.class-central.com/course/edx-louv1-01x-paradigms-of-computer-programming-1487,Louv1.01x: Paradigms of Computer Programming
Computer Science,https://www.class-central.com/course/open-education-by-blackboard-introduction-to-informatics-1800,Introduction to Informatics
Computer Science,https://www.class-central.com/course/coursera-compilers-328,Compilers
Computer Science,https://www.class-central.com/course/coursera-linear-and-discrete-optimization-526,Linear and Discrete Optimization
Computer Science,https://www.class-central.com/course/udacity-machine-learning-1-supervised-learning-1847,Machine Learning 1—Supervised Learning
Computer Science,https://www.class-central.com/course/introduccion-a-raspberry-pi-ver-2-2206,Introducción a Raspberry Pi (Ver-2)
Computer Science,https://www.class-central.com/course/rwaq----3097,أساسيات التشفير
Computer Science,https://www.class-central.com/course/introduction-to-enterprise-computing-1007,Introduction to Enterprise Computing
Computer Science,https://www.class-central.com/course/develop-java-embedded-applications-using-a-raspberry-pi-2051,Develop Java Embedded Applications Using a Raspberry Pi
Computer Science,https://www.class-central.com/course/edraak------2042,مقدمة في علم الحاسوب والبرمجة
Computer Science,https://www.class-central.com/course/plm14101-global-information-technology-outlook-2035,PLM14101: Global Information Technology Outlook
Computer Science,https://www.class-central.com/course/coursera-the-hardware-software-interface-453,The Hardware/Software Interface
Computer Science,https://www.class-central.com/course/rwaq-------3105,شبكات الحاسب - تحليل شبكات المعلومات
Computer Science,https://www.class-central.com/course/coursera-designing-and-executing-information-security-strategies-650,Designing and Executing Information Security Strategies
Computer Science,https://www.class-central.com/course/coursera-information-security-and-risk-management-in-context-417,Information Security and Risk Management in Context
Computer Science,https://www.class-central.com/course/coursera-building-an-information-risk-management-toolkit-594,Building an Information Risk Management Toolkit
Computer Science,https://www.class-central.com/course/open-education-by-blackboard-enterprise-computing-strategies-2054,Enterprise Computing Strategies
Computer Science,https://www.class-central.com/course/canvas-network-introduction-to-cybersecurity-1325,Introduction to Cybersecurity
Computer Science,https://www.class-central.com/course/coursera-informatik-fur-okonomen-1179,Informatik für Ökonomen
Computer Science,https://www.class-central.com/course/openhpi-einfu-hrung-in-die-internetsicherheit-2241,Einführung in die Internetsicherheit
Computer Science,https://www.class-central.com/course/coursera-heterogeneous-parallel-programming-427,Heterogeneous Parallel Programming
Computer Science,https://www.class-central.com/course/janux-power-and-elegance-of-computational-thinking-1585,Power and elegance of computational thinking
Computer Science,https://www.class-central.com/course/coursera-artificial-intelligence-planning-414,Artificial Intelligence Planning
Computer Science,https://www.class-central.com/course/rwaq-----3126,أساسيات استرجاع المعلومات
Computer Science,https://www.class-central.com/course/coursera-einfuhrung-in-computer-vision-855,Einführung in Computer Vision
Computer Science,https://www.class-central.com/course/coursera-fog-networks-and-the-internet-of-things-2731,Fog Networks and the Internet of Things
Computer Science,https://www.class-central.com/course/france-universite-numerique-arithmetique-en-route-pour-la-cryptographie-4712,Arithmétique : en route pour la cryptographie
Computer Science,https://www.class-central.com/course/france-universite-numerique-binaural-hearing-for-robots-3460,Binaural Hearing for Robots
Computer Science,https://www.class-central.com/course/edx-dev202-2x-building-cloud-apps-with-microsoft-azure-part-2-3536,DEV202.2x: Building Cloud Apps with Microsoft Azure – Part 2
Computer Science,https://www.class-central.com/course/gacco-ga024----3564,ga024: 情報セキュリティ『超』入門
Computer Science,https://www.class-central.com/course/canvas-network-information-security-and-risk-management-an-overview-3491,Information Security and Risk Management: An Overview
Computer Science,https://www.class-central.com/course/edx-dev202-1x-building-cloud-apps-with-microsoft-azure-part-1-3348,DEV202.1x: Building Cloud Apps with Microsoft Azure – Part 1
Computer Science,https://www.class-central.com/course/edx-cs190-1x-scalable-machine-learning-2965,CS190.1x: Scalable Machine Learning
Computer Science,https://www.class-central.com/course/nptel-computer-architecture-3985,Computer Architecture
Computer Science,https://www.class-central.com/course/jdk-8-massive-open-and-online-course-lambdas-and-streams-introduction-3844,JDK 8 Massive Open and Online Course: Lambdas and Streams Introduction
Computer Science,https://www.class-central.com/course/coursera--2764, 算法基础
Computer Science,https://www.class-central.com/course/gacco-gb004---it--3863,gb004: 《実務・資格講座》いまさらのITの基本～基本情報技術者へのいざない～
Computer Science,https://www.class-central.com/course/edx-lfs201x-linux-system-administration-essentials-3657,LFS201x: Linux System Administration Essentials
Computer Science,https://www.class-central.com/course/edx-cld203x-office-365-managing-identities-and-services-4008,CLD203x: Office 365: Managing Identities and Services
Computer Science,https://www.class-central.com/course/edx-cld1003x-office-365-managing-identities-and-services-with-hands-on-labs-4009,CLD1003x: Office 365: Managing Identities and Services with Hands-On Labs
Computer Science,https://www.class-central.com/course/edx-inf202x-microsoft-enterprise-mobility-suite-4100,INF202x: Microsoft Enterprise Mobility Suite
Computer Science,https://www.class-central.com/course/edx-dev206-1x-introduction-to-xaml-and-application-development-4063,DEV206.1x: Introduction to XAML and Application Development
Computer Science,https://www.class-central.com/course/miriada-x-pensamiento-computacional-en-la-escuela-4030,Pensamiento Computacional en la Escuela
Computer Science,https://www.class-central.com/course/gacco-ga045---4024,ga045: 情報セキュリティ「初級」
Computer Science,https://www.class-central.com/course/coursera-computer-security-318,Computer Security
Computer Science,https://www.class-central.com/course/miriada-x-criptologia-matematica-4957,Criptología Matemática
Computer Science,https://www.class-central.com/course/coursera--machine-learning-techniques-2847,機器學習技法 (Machine Learning Techniques)
Computer Science,https://www.class-central.com/course/france-universite-numerique-introduction-a-la-logique-informatique-partie-1-calcul-propositionnel-4831,Introduction à la logique informatique - Partie 1 : calcul propositionnel
Computer Science,https://www.class-central.com/course/edx-dat203x-data-science-and-machine-learning-essentials-3954,DAT203x: Data Science and Machine Learning Essentials
Computer Science,https://www.class-central.com/course/coursera-machine-learning-373,Machine Learning
Computer Science,https://www.class-central.com/course/coursera-computer-science-101-375,Computer Science 101
Computer Science,https://www.class-central.com/course/coursera-sistemas-embebidos-aplicaciones-con-arduino-4638,Sistemas embebidos: Aplicaciones con Arduino
Computer Science,https://www.class-central.com/course/edx-bjc-3x-the-beauty-and-joy-of-computing-cs-principles-part-3-2548,"BJC.3x: The Beauty and Joy of Computing (CS Principles), Part 3"
Computer Science,https://www.class-central.com/course/nptel-information-security-ii-5292,Information Security- II
Computer Science,https://www.class-central.com/course/edx-inf1002x-managing-devices-using-enterprise-mobility-suite-4102,INF1002x: Managing Devices Using Enterprise Mobility Suite
Computer Science,https://www.class-central.com/course/france-universite-numerique-mon-ordinateur-dans-le-nuage-4739,Mon ordinateur dans le nuage
Computer Science,https://www.class-central.com/course/introduccion-a-la-informatica-codificacion-de-la-informacion-4568,Introducción a la informática: codificación de la información
Computer Science,https://www.class-central.com/course/miriada-x-mooctlh-nuevos-retos-en-las-tecnologias-del-lenguaje-humano-5659,moocTLH: Nuevos retos en las tecnologías del lenguaje humano
Computer Science,https://www.class-central.com/course/france-universite-numerique-mobile-robots-and-autonomous-vehicles-3459,Mobile Robots and Autonomous Vehicles
Computer Science,https://www.class-central.com/course/edx-bjc-4x-the-beauty-and-joy-of-computing-cs-principles-part-4-2543,"BJC.4x: The Beauty and Joy of Computing (CS Principles), Part 4"
Computer Science,https://www.class-central.com/course/coursera-general-game-playing-588,General Game Playing
Computer Science,https://www.class-central.com/course/france-universite-numerique-code-based-cryptography-3458,Code-Based Cryptography
Computer Science,https://www.class-central.com/course/iversity-modelling-and-simulation-using-simulink-4918,Modelling and Simulation using Simulink
Computer Science,https://www.class-central.com/course/coursera-web-application-development-testing-and-deployment-5537,Web Application Development: Testing and Deployment
Computer Science,https://www.class-central.com/course/gacco-ga065-it--6122,ga065: 基礎から学ぶITリテラシー インターネットとセキュリティ
Computer Science,https://www.class-central.com/course/coursera-running-experiments-with-agile-5524,Running Experiments with Agile
Computer Science,https://www.class-central.com/course/edx-microsoft-windows-server-2012-fundamentals-dhcp-6452,Microsoft Windows Server 2012 Fundamentals: DHCP
Computer Science,https://www.class-central.com/course/edx-microsoft-windows-server-2012-fundamentals-storage-6453,Microsoft Windows Server 2012 Fundamentals: Storage
Computer Science,https://www.class-central.com/course/edx-microsoft-windows-server-2012-fundamentals-infrastructure-6454,Microsoft Windows Server 2012 Fundamentals: Infrastructure
Computer Science,https://www.class-central.com/course/edx-microsoft-windows-server-2012-fundamentals-dns-6451,Microsoft Windows Server 2012 Fundamentals: DNS
Computer Science,https://www.class-central.com/course/edx-distributed-machine-learning-with-apache-spark-5851,Distributed Machine Learning with Apache Spark
Computer Science,https://www.class-central.com/course/edx-microsoft-windows-server-2012-fundamentals-hyper-v-6450,Microsoft Windows Server 2012 Fundamentals: Hyper-V
Computer Science,https://www.class-central.com/course/edx-enterprise-architecture-and-essentials-of-the-open-group-architecture-framework-togaf-9-1-6491,Enterprise Architecture and Essentials of The Open Group Architecture Framework (TOGAF® 9.1)
Computer Science,https://www.class-central.com/course/nptel-introduction-to-cryptology-6700,Introduction to Cryptology
Computer Science,https://www.class-central.com/course/nptel-introduction-to-data-analytics-3973,Introduction to Data Analytics
Computer Science,https://www.class-central.com/course/nptel-theory-of-computation-6701,Theory of Computation
Computer Science,https://www.class-central.com/course/nptel-reinforcement-learning-6706,Reinforcement Learning
Computer Science,https://www.class-central.com/course/nptel-introduction-to-operating-systems-6559,Introduction to Operating Systems
Computer Science,https://www.class-central.com/course/nptel-quantum-information-and-computing-6561,Quantum Information and Computing
Computer Science,https://www.class-central.com/course/federica-future-robots-towards-a-robotic-science-of-human-beings-7569,Future Robots. Towards a Robotic Science of Human Beings
Computer Science,https://www.class-central.com/course/edx-windows-10-app-development-advanced-6592,Windows 10 App Development - Advanced
Computer Science,https://www.class-central.com/course/edx-dev217x-accelerate-software-delivery-using-devops-6841,DEV217x: Accelerate Software Delivery Using DevOps
Computer Science,https://www.class-central.com/course/coursera-introduction-to-recommender-systems-1029,Introduction to Recommender Systems
Computer Science,https://www.class-central.com/course/edx-introduction-to-windows-powershell-7059,Introduction to Windows PowerShell
Computer Science,https://www.class-central.com/course/france-universite-numerique-initiation-a-la-conception-orientee-objet-4582,Initiation à la conception orientée objet
Computer Science,https://www.class-central.com/course/edx-introduction-to-microsoft-azure-7217,Introduction to Microsoft Azure
Computer Science,https://www.class-central.com/course/france-universite-numerique-introduction-aux-technologies-des-medias-interactifs-numeriques-1514,Introduction aux technologies des médias interactifs numériques
Computer Science,https://www.class-central.com/course/france-universite-numerique-a-la-decouverte-des-telecommunications-4556,À la découverte des télécommunications
Computer Science,https://www.class-central.com/course/coursera-algorithms-design-and-analysis-part-1-374,"Algorithms: Design and Analysis, Part 1"
Computer Science,https://www.class-central.com/course/eduopen-internet-e-il-mondo-delle-reti-2nd-ed-7667,Internet e il mondo delle reti (2nd ed.)
Computer Science,https://www.class-central.com/course/coursera-algorithms-design-and-analysis-part-2-426,"Algorithms: Design and Analysis, Part 2"
Computer Science,https://www.class-central.com/course/coursera-malicious-software-and-its-underground-economy-two-sides-to-every-story-531,Malicious Software and its Underground Economy: Two Sides to Every Story
Computer Science,https://www.class-central.com/course/edx-cs125x-advanced-distributed-machine-learning-with-apache-spark-5853,CS125x: Advanced Distributed Machine Learning with Apache Spark
Computer Science,https://www.class-central.com/course/coursera-introduction-to-natural-language-processing-3332,Introduction to Natural Language Processing
Computer Science,https://www.class-central.com/course/france-universite-numerique-soyez-acteur-de-la-securite-de-l-information-10930,Soyez acteur de la sécurité de l'information
Computer Science,https://www.class-central.com/course/coursera-basic-modeling-for-discrete-optimization--7760,Basic Modeling for Discrete Optimization 离散优化建模基础篇
Computer Science,https://www.class-central.com/course/openhpi-advanced-analytics-for-ecosystems-around-software-5381,Advanced Analytics for Ecosystems around Software
Computer Science,https://www.class-central.com/course/nptel-internetwork-security-7936,Internetwork Security
Computer Science,https://www.class-central.com/course/nptel-natural-language-processing-7950,Natural Language Processing
Computer Science,https://www.class-central.com/course/nptel-computational-science-and-engineering-using-python-7949,Computational Science and Engineering using Python
Computer Science,https://www.class-central.com/course/nptel-information-security-3-7907,Information Security-3
Computer Science,https://www.class-central.com/course/nptel-computer-architecture-7895,Computer Architecture
Computer Science,https://www.class-central.com/course/nptel-ai-knowledge-representation-and-reasoning-7958,AI:Knowledge Representation and Reasoning
Computer Science,https://www.class-central.com/course/coursera-machine-learning-recommender-systems-dimensionality-reduction-4215,Machine Learning: Recommender Systems & Dimensionality Reduction
Computer Science,https://www.class-central.com/course/coursera-software-defined-networking-489,Software Defined Networking
Computer Science,https://www.class-central.com/course/coursera-advanced-modeling-for-discrete-optimization--7758,Advanced Modeling for Discrete Optimization 离散优化建模高阶篇
Computer Science,https://www.class-central.com/course/edx-introduction-to-data-storage-and-management-technologies-5998,Introduction to Data Storage and Management Technologies
Computer Science,https://www.class-central.com/course/france-universite-numerique-art-duino-fabriquer-des-objets-connectes-creatifs-10939,Art-duino : fabriquer des objets connectés créatifs
Computer Science,https://www.class-central.com/course/france-universite-numerique-l-essentiel-pour-maitriser-linux-10941,L'essentiel pour maîtriser Linux
Computer Science,https://www.class-central.com/course/canvas-network-curso-de-ciberseguridad-para-micropymes-y-autonomos-8094,Curso de ciberseguridad para micropymes y autónomos
Computer Science,https://www.class-central.com/course/futurelearn-network-security-for-industry-professionals-8093,Network Security for Industry Professionals
Computer Science,https://www.class-central.com/course/edx-cyber-security-protecting-yourself-and-your-data-8054,Cyber Security: Protecting Yourself and Your Data
Computer Science,https://www.class-central.com/course/coursera-google-cloud-platform-for-aws-professionals-8562,Google Cloud Platform for AWS Professionals
Computer Science,https://www.class-central.com/course/futurelearn-understanding-information-and-technology-today-8388,Understanding Information and Technology Today
Computer Science,https://www.class-central.com/course/coursera-modeling-discrete-optimization-3692,Modeling Discrete Optimization
Computer Science,https://www.class-central.com/course/futurelearn-functional-programming-in-erlang-7642,Functional Programming in Erlang
Computer Science,https://www.class-central.com/course/coursera-designing-highly-scalable-web-apps-on-google-cloud-platform-7781,Designing Highly Scalable Web Apps on Google Cloud Platform
Computer Science,https://www.class-central.com/course/coursera-configuration-management-on-google-cloud-platform-7786,Configuration Management on Google Cloud Platform
Computer Science,https://www.class-central.com/course/coursera-computing-storage-and-security-with-google-cloud-platform-7783,"Computing, Storage and Security with Google Cloud Platform"
Computer Science,https://www.class-central.com/course/computational-linear-algebra-8912,Computational Linear Algebra
Computer Science,https://www.class-central.com/course/futurelearn-concurrent-programming-in-erlang-8080,Concurrent Programming in Erlang
Computer Science,https://www.class-central.com/course/gacco-ga058---5166,ga058: はじめて情報システムを学ぶ学生・生徒のために
Computer Science,https://www.class-central.com/course/edx-learning-from-data-introductory-machine-learning-1240,Learning From Data (Introductory Machine Learning)
Computer Science,https://www.class-central.com/course/france-universite-numerique-web-semantique-et-web-de-donnees-4717,Web sémantique et Web de données
Computer Science,https://www.class-central.com/course/stanford-openedx-introduction-to-logic-7078,Introduction to Logic
Computer Science,https://www.class-central.com/course/edx-developing-microsoft-azure-solutions-7481,Developing Microsoft Azure Solutions
Computer Science,https://www.class-central.com/course/coursera-fundamentals-of-computer-architecture-7501,Fundamentals of Computer Architecture
Computer Science,https://www.class-central.com/course/france-universite-numerique-systemes-embarques-et-objets-connectes-demarche-de-conception-10990,Systèmes embarqués et objets connectés - Démarche de conception
Computer Science,https://www.class-central.com/course/edx-reliable-distributed-algorithms-part-1-6604,"Reliable Distributed Algorithms, Part 1"
Computer Science,https://www.class-central.com/course/futurelearn-the-internet-of-things-3820,The Internet of Things
Computer Science,https://www.class-central.com/course/ciberseguridad-ataques-y-contramedidas-11662,Ciberseguridad: ataques y contramedidas
Computer Science,https://www.class-central.com/course/france-universite-numerique-des-neurones-a-la-psyche-introduction-aux-reseaux-de-neurones-biologiques-et-artificiels-11005,"Des neurones à la psyché, introduction aux réseaux de neurones biologiques et artificiels"
Computer Science,https://www.class-central.com/course/coursera-introduction-to-reinforcement-learning-9607,Introduction to Reinforcement Learning
Computer Science,https://www.class-central.com/course/nptel-introduction-to-modern-application-development-7908,Introduction to Modern Application Development
Computer Science,https://www.class-central.com/course/miriada-x-practical-internet-of-things-lot-with-raspberrypi-10187,Practical Internet of Things (loT) with RaspberryPi
Computer Science,https://www.class-central.com/course/france-universite-numerique-les-reseaux-locaux-10121,Les Réseaux Locaux
Computer Science,https://www.class-central.com/course/miriada-x-matlab-y-octave-para-ingenieros-y-cientificos-10188,MATLAB Y OCTAVE para ingenieros y científicos
Computer Science,https://www.class-central.com/course/cnit-127-exploit-development-10432,CNIT 127: Exploit Development
Computer Science,https://www.class-central.com/course/nptel-introduction-to-machine-learning-5288,Introduction to Machine Learning
Computer Science,https://www.class-central.com/course/nptel-artificial-intelligence-knowledge-representation-and-reasoning-5290,Artificial Intelligence: Knowledge Representation and Reasoning
Computer Science,https://www.class-central.com/course/nptel-computer-organization-and-architecture-a-pedagogical-aspect-9824,Computer Organization and Architecture: A Pedagogical Aspect
Computer Science,https://www.class-central.com/course/nptel-deep-learning-for-visual-computing-9870,Deep Learning For Visual Computing
Computer Science,https://www.class-central.com/course/nptel-cryptography-and-network-security-9896,Cryptography and Network Security
Computer Science,https://www.class-central.com/course/france-universite-numerique-supervision-de-reseaux-et-services-11020,Supervision de Réseaux et Services
Computer Science,https://www.class-central.com/course/nptel-design-and-analysis-of-algorithms-3984,Design and Analysis of Algorithms
Computer Science,https://www.class-central.com/course/nptel-information-security-iv-9913,Information security - IV
Computer Science,https://www.class-central.com/course/nptel-basics-of-software-defined-radios-and-practical-applications-10088,Basics of software-defined radios and practical applications
Computer Science,https://www.class-central.com/course/nptel-advanced-graph-theory-9817,Advanced Graph Theory
Computer Science,https://www.class-central.com/course/nptel-real-time-operating-system-9848,Real Time Operating System
Computer Science,https://www.class-central.com/course/nptel-programming-data-structures-and-algorithms-2778,"Programming, Data Structures and Algorithms"
Computer Science,https://www.class-central.com/course/nptel-introduction-to-soft-computing-10053,Introduction to Soft Computing
Computer Science,https://www.class-central.com/course/nptel-traditional-and-non-traditional-optimization-tools-10066,Traditional and Non-Traditional Optimization Tools
Computer Science,https://www.class-central.com/course/nptel-an-introduction-to-probability-in-computing-10029,An Introduction to Probability in Computing
Computer Science,https://www.class-central.com/course/nptel-ai-constraint-satisfaction-7923,AI:Constraint Satisfaction
Computer Science,https://www.class-central.com/course/canvas-network-digital-accessibility-as-a-business-practice-9272,Digital Accessibility as a Business Practice 
Computer Science,https://www.class-central.com/course/nptel-digital-switching-i-10051,Digital Switching - I
Computer Science,https://www.class-central.com/course/miriada-x-cobre-el-fiel-amigo-de-la-comunicacion-10404,Cobre el fiel amigo de la comunicación
Computer Science,https://www.class-central.com/course/miriada-x-conectando-el-futuro-con-fibra-optica-10403,Conectando el futuro con Fibra Óptica
Computer Science,https://www.class-central.com/course/building-bots-for-journalism-software-you-talk-with-10630,Building Bots for Journalism: Software You Talk With
Computer Science,https://www.class-central.com/course/federica-laboratorio-di-programmazione-7554,Laboratorio di Programmazione
Computer Science,https://www.class-central.com/course/federica-elaborazione-del-linguaggio-naturale-7567,Elaborazione del linguaggio naturale
Computer Science,https://www.class-central.com/course/federica-i-sistemi-operativi-moderni-10696,I Sistemi Operativi Moderni
Computer Science,https://www.class-central.com/course/federica-progetto-e-sviluppo-di-sistemi-in-tempo-reale-10727,Progetto e sviluppo di sistemi in tempo reale
Computer Science,https://www.class-central.com/course/federica-calcolatori-elettronici-10655,Calcolatori Elettronici
Computer Science,https://www.class-central.com/course/federica-fondamenti-di-informatica-10656,Fondamenti di informatica
Computer Science,https://www.class-central.com/course/france-universite-numerique-deep-learning-10813,Deep Learning
Computer Science,https://www.class-central.com/course/canvas-network-basics-of-ict-technology-10614,Basics of ICT & Technology
Computer Science,https://www.class-central.com/course/france-universite-numerique-comprendre-la-4g-4459,Comprendre la 4G
